reference,model,price,mileage,power_kW,power_CH,etat,proprietaires_prec.,dernier_controle_technique,garantie,carnet_dentretien,marque,n_dannonce,annee,couleur_exterieure,type_de_peinture,couleur_originale,carrosserie,transmission,vitesses,cylindree,cylindres,poids_a_vide,description,url
as24_bb620533-e120-4aa8-abc8-a2dc3ec6ae3f,Yamaha,9390,99999.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,1868573,2017,,,,Enduro,,,450 cm³,0,,"Yamaha 450 YZF-E 2017 neuve à 9390€ - 450 YZF 2017 homologuée par KHYKS: allumage et circuit électrique, phare avant et arrière, contacteur de feu stop, clignotants, compteur kilométrique, klaxon, béquille, rétroviseurs. Toutes les pièces d'origine vous sont restituées - Moto homologuée autorisée sur la voie publique. Nous établissons gratuitement la carte grise pour vous. Par contre, le coût de la carte grise (dépendant du coût du cheval fiscal dans votre département) reste à votre charge - Possibilité de reprise de votre moto de cross ou moto d'enduro - Possibilité de financement (de 4 à 72 mensualités au choix) avec ou sans apport au taux de 8.84 %. Par exemple, pour cette moto nous pouvons vous offrir un financement de 9390€ étalé sur 72 mensualités de 168.52€ - Possibilité d'expédition partout en France (de 50€ à 100€ suivant la région), en Europe et dans les DOM-TOM (vente hors taxes). Consultez-nous pour les autres destinations - NOUVEAU: nous pouvons homologuer votre moto de cross et votre quad! Toutes les infos sont disponibles sur notre site - - Pour plus d’informations et accéder à la liste complète de nos motos, rendez-vous sur notre site internet ou appelez-nous au 01 64 02 23 37",https://www.autoscout24.fr/offres/yamaha-450-yzf-e-essence-bb620533-e120-4aa8-abc8-a2dc3ec6ae3f
as24_ad14a360-67c8-4356-828b-d2696d11e95a,BMW K 1200 R,3990,94000.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,BMW,1974012,2007,Gris,,Gris,Roadster,,,1.200 cm³,0,,-Moto rvis compltement -Pneu neuf -Silencieux AKRAPOVIC -Valise,https://www.autoscout24.fr/offres/bmw-k-1200-r-essence-gris-ad14a360-67c8-4356-828b-d2696d11e95a
as24_42ba4194-9e6b-4c5a-ae4c-2d6a4999e342,Honda CBF 1000,4900,19900.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,2025343,2007,Jaune,,Jaune,Routière,,,1.000 cm³,0,,CBF1000 F ABS 1ERE MAIN BON ETAT ENTRETIEN A JOUR AUCUN FRAIS A PREVOIR BATTERIE NEUVE ABS DE SERIE SELLE CONFORT 2 PNEUS NEUF KIT CHAINE NEUF POUR PLUS DE RENSIENGNEMENTS VEUILLEZ CONTACTER YOHANN OU NICOLAS ADN MOTOS CONCESSIONNAIRE HONDA CADRE ROUGE,https://www.autoscout24.fr/offres/honda-cbf-1000-f-essence-jaune-42ba4194-9e6b-4c5a-ae4c-2d6a4999e342
as24_e40846f5-e2fb-4085-a350-44ae4620aef7,Honda CB 1000,12900,3413.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,2050746,2019,Blanc,,Blanc,Roadster,,,1.000 cm³,0,,En dpt-vente,https://www.autoscout24.fr/offres/honda-cb-1000-r-essence-blanc-e40846f5-e2fb-4085-a350-44ae4620aef7
as24_9086d74c-5101-49a4-824f-81c6d2fc82a8,Suzuki GSX 750,7990,880.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Suzuki,2023246,2020,Blanc,,Blanc,Routière,,,750 cm³,0,,SUZUKI GSX-S 750 EN FULL AVEC 115 CH ABS 2020 667 KM KIT DECO BLANC ENTRETIEN EXCLUSIF CONCESSION SUZUKI _Options : ABS,https://www.autoscout24.fr/offres/suzuki-gsx-750-essence-blanc-9086d74c-5101-49a4-824f-81c6d2fc82a8
as24_34a14a0f-3635-4cca-8723-64bdee40083b,Yamaha XJR 1300,9190,1480.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2048767,2016,Jaune,,Jaune,Roadster,,,1.300 cm³,0,,COMME NEUVE,https://www.autoscout24.fr/offres/yamaha-xjr-1300-essence-jaune-34a14a0f-3635-4cca-8723-64bdee40083b
as24_3b9e0b7a-6381-4466-a1e4-db3fe14b515e,Peugeot Metropolis,5999,18152.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Peugeot,2048399,2019,Argent,,Argent,Scooter,,,400 cm³,0,,Peugeot Metropolis Black Edition Top case 47L avec dosseret Tablier Winzip Bagster Manchons Peugeot Garantie constructeur jusqu'au 07/11/2022,https://www.autoscout24.fr/offres/peugeot-metropolis-400-essence-argent-3b9e0b7a-6381-4466-a1e4-db3fe14b515e
as24_96b5d3cf-b99f-4331-a17e-06e6691a1bff,Kawasaki Versys 1000,11990,11499.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Kawasaki,2048415,2019,Blanc,,Blanc,Enduro,,,1.000 cm³,0,,"Trs propre. Options : Valises Kawasaki, Top case Kawasaki, bulle large Kawasaki. Rvise par nos soins. Reprise et financement possible.",https://www.autoscout24.fr/offres/kawasaki-versys-1000-essence-blanc-96b5d3cf-b99f-4331-a17e-06e6691a1bff
as24_04dec3f5-5d96-4b34-aa62-636c53aed20c,Triumph,9990,6500.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Triumph,2023094,2019,,,,Routière,,,900 cm³,0,,AUVERGNE MOTOS VEND UN STREET SCRAMBLER 900 DU 25/01/2019 COMPATIBLE PERMIS A2 RVISE AUCUN FRAIS A PRVOIR GARANTIE CONSTRUCTEUR CRDIT TOTAL OU PARTIEL POSSIBLE AUVERGNE MOTOS A VOTRE SERVICE AU 04 73 15 30 00,https://www.autoscout24.fr/offres/triumph-essence-04dec3f5-5d96-4b34-aa62-636c53aed20c
as24_b3382394-7f24-4834-8840-4bc837139e8f,Oldtimer Harley Davidson,5500,16966.0,,,Ancêtre,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Oldtimer,2027631,1991,Argent,,Argent,Roadster,,,1.340 cm³,0,,VHICULE VENDU EN PROCDURE RSV/VEI AUX PROFESSIONNELS OU EN PICES DTACHES AUX PARTICULIERS OU POUR USAGE SUR PISTE. -LA CARTE GRISE ORIGINALE EST DISPONIBLE POUR LA VENTE A L EXPORT UNIQUEMENT N13613,https://www.autoscout24.fr/offres/oldtimer-harley-davidson-essence-argent-b3382394-7f24-4834-8840-4bc837139e8f
as24_cf08466a-bbab-4f6a-8781-75030ba1e04f,Yamaha Niken,13590,1000.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2033378,2020,Gris,,Gris,Routière,,,850 cm³,0,,Niken 850 comme neuf Reprise possible A partir de 219 par mois sans apport,https://www.autoscout24.fr/offres/yamaha-niken-850-essence-gris-cf08466a-bbab-4f6a-8781-75030ba1e04f
as24_44c9d6b3-d577-4c8c-9ec0-a6f5b544c8a4,BMW C 650 GT,6800,41268.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,BMW,2033323,2015,Blanc,,Blanc,Scooter,,,650 cm³,0,,"Options : Pack Highline / Pack Securite : Feu diurne, SRA Protection, Avertisseur angle mort, Selles chauffantes, Poignes chauffantes, RDC (capteur de pression des pneus), Alarme antivol Accessoires : Portes bagages, top case BMW, Tablier de protection Entretien des 40000 km effectu",https://www.autoscout24.fr/offres/bmw-c-650-gt-essence-blanc-44c9d6b3-d577-4c8c-9ec0-a6f5b544c8a4
as24_37430f8b-0c69-40c4-84a7-22c892ddaac2,SYM Jet 14,1890,7800.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,SYM,2050732,2020,Rouge,,Rouge,Scooter,,,125 cm³,0,,SYM 125 JET 14 LIQUIDE COOL MOTEUR REFROIDISSEMENT LIQUIDE 1ER PROPRITAIRE VHICULE RAYER ARRIRE DROIT RVISION A JOUR RVISION ET REMPLACEMENT DU PNEUMATIQUE ARRIRE EFFECTUER ENCORE GARANTIE CONSTRUCTEUR !!!! POSSIBILIT D'ENVOI ET VISIBLE A MOTORAMA MONTLUCON,https://www.autoscout24.fr/offres/sym-jet-14-125i-air-cool-essence-rouge-37430f8b-0c69-40c4-84a7-22c892ddaac2
as24_a1b44d11-b77e-4e66-81bb-b87d93dff8ae,Yamaha FZ 6,3400,69996.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2041879,2004,Bleu,,Bleu,Roadster,,,600 cm³,0,,Garantie 3 mois,https://www.autoscout24.fr/offres/yamaha-fz-6-fazer-600-essence-bleu-a1b44d11-b77e-4e66-81bb-b87d93dff8ae
as24_7a18d7c1-b689-3214-e053-0100007fb31f,Vespa Primavera 125,2900,12400.0,8.0,11.0,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Vespa,,1979,Bleu,,,,,,,0,,"Vespa Piaggio 125 cc Primavera - 1979 de couleur bleu marine avec pièce de grande valeur. La carrosserie a été restaurée en 2018 et soigneusement conservée. Vendu en bon état. Peint par un atelier agréé. Ensuite, il a été garé dans un garage.Depuis quelques années, il y a de légères égratignures normales ou des signes d'âge.Des pièces de rechange de très haute qualité ont été utilisées pour tout remplacement. Système électrique, pneus, amortisseurs , roulements de fourche, roulements de tambour, joints.Moteur révisé.La boîte de vitesses est précise, Nouveau système de freinage.Accessoires: support de roue.",https://www.autoscout24.fr/offres/vespa-primavera-125-essence-bleu-7a18d7c1-b689-3214-e053-0100007fb31f
as24_76c0914e-c13d-4728-9fa9-ff3886547ed4,Yamaha FJR 1300,14000,5200.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2025544,2016,Gris,,Gris,Routière,,,1.300 cm³,0,,"YAMAHA FJR 1300 AE 1ERE MAIN ENTRETIEN A JOUR EQUIPEMENTS : TOP CASE GIVI 56 LITRES, DEFLECTEURS DE MAIN ET DE PIED YAMAHA ET PROTECTION DE CARTERS DV # 43",https://www.autoscout24.fr/offres/yamaha-fjr-1300-ae-essence-gris-76c0914e-c13d-4728-9fa9-ff3886547ed4
as24_f2b7174d-f9e8-4650-b43d-9eaf61730acf,Peugeot Pulsion,3299,727.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Peugeot,2030828,2020,Noir,,Noir,Scooter,,,125 cm³,0,,VEHICULE DE DEMONSTRATION - GARANTIE CONSTRUCTEUR JUSQU'AU 08/2022,https://www.autoscout24.fr/offres/peugeot-pulsion-125-active-essence-noir-f2b7174d-f9e8-4650-b43d-9eaf61730acf
as24_3d61e63a-d3fc-431e-a77b-da3032321841,Yamaha TW 125,1990,9232.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2050068,2001,Jaune,,Jaune,Enduro,,,125 cm³,0,,"En vente chez MOTO42 Yamaha TW 125 modle 2001. La moto est faiblement kilomtre, batterie neuve, vendue rvise. Il un petit clat de peinture sur le rservoir, pas de frais prvoir. Pour plus d'informations veuillez nous contacter directement",https://www.autoscout24.fr/offres/yamaha-tw-125-essence-jaune-3d61e63a-d3fc-431e-a77b-da3032321841
as24_a9383122-81d9-4111-b05f-cdd8adabb3d7,BMW F 800 GS,10999,4225.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,BMW,1983922,2019,,,,,,,800 cm³,0,,"Marque : BMWModle : GS 750 SUPERBASSE Coloris : GRIS MATAnne : 23/04/2019KILOMETRAGE: 4225 KMSMOTO COMPATIBLE A2 AVEC BRIDAGE CHEZ BMWMOTO DE RVISE ET GARANTIE CONSTRUCTEUR. OPTIONS ET EQUIPEMENTS INCLUS :Confort :- poignes chauffantes- rgulateur de vitesse- selle basse- pare mainsScurit :- ABS-MODES DE CONDUITE OPTIONS EN SUPPLEMENT: -1 valise (droite) BMW vario contre 200 Autres quipements et informations :puissance relle : 77 ch, Puissance kilowatt : 57 kw, nombre de propritaires prcdents : 1, Clignotants LED blancs, DTC Dynamic Traction Control, Feu diurne, Feux a LED, Kit de surbaissement, Livret de bord francais, Mode pilotage Pro, Pack Dynamic, Pack Eclairages, Pack Touring, RDC (capteur de pression des pneus), Shifter ASSURANCE, FINANCEMENT, REPRISE POSSIBLES. LIVRAISON, NOUS CONSULTERPOUR PLUS D'INFORMATIONS, NHSITEZ PAS A NOUS CONTACTER PAR TLPHONE.A BIENTOT ! -LECONTE MOTOS CONCESSION HONDAACCESSOIRISTE MOTO AXXEREPARATION TOUTES MARQUES1, rue des petits prs35132 Vezin le coquetTl : 02 99 83 42 92Fax : 02 23 45 08 72",https://www.autoscout24.fr/offres/bmw-f-800-gs-abs-essence-a9383122-81d9-4111-b05f-cdd8adabb3d7
as24_c57061be-9beb-414c-b86f-f75e8593263c,Ducati,9490,26200.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Ducati,2048892,2017,Rouge,,Rouge,Routière,,,950 cm³,0,,"Vend trs jolie DUCATI 950 MULTISTRADA , du 02/02/2017 ayant 26200 kilomtres. Moto trs propre, idale pour les ballades quipes des valises latrales.",https://www.autoscout24.fr/offres/ducati-essence-rouge-c57061be-9beb-414c-b86f-f75e8593263c
as24_7d386b0d-1c87-46df-8143-dc0156c92690,Yamaha FJR 1300,3900,63576.0,,,Occasion,,1970-01-01 00:00:00,3 mois,,Yamaha,2139,2002,,,,,Boîte manuelle,,1.300 cm³,0,,(MOTO PLUS),https://www.autoscout24.fr/offres/yamaha-fjr-1300-valises-2002-essence-7d386b0d-1c87-46df-8143-dc0156c92690
as24_ca5a9dc3-1d41-b506-e053-0100007fde22,BMW F 650 GS Dakar,5350,1869.0,37.0,50.0,Occasion,1.0,1970-01-01 00:00:00,1970-01-01 00:00:00,,BMW,,2002,Bleu,,,,,,652 cm³,0,,BMW F 650 GS DAKAR dans presque nouvel étatLe BMW est sans accident.,https://www.autoscout24.fr/offres/bmw-f-650-gs-dakar-essence-bleu-ca5a9dc3-1d41-b506-e053-0100007fde22
as24_a3b6ad42-d5c1-48e7-b520-c7ac0c4a1ce6,Yamaha X-Max 300,5390,2940.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2037180,2020,Gris,,Gris,Scooter,,,300 cm³,0,,XMAX X MAX,https://www.autoscout24.fr/offres/yamaha-x-max-300-abs-essence-gris-a3b6ad42-d5c1-48e7-b520-c7ac0c4a1ce6
as24_70fd90ca-70b7-4095-ad66-8c7e749e9962,Piaggio MP3 400,3690,7168.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Piaggio,2050761,2010,Argent,,Argent,Scooter,,,400 cm³,0,,"Scooter 3 roues 400 mp3 lt permis B Trs bon tat gnral Rvise Vidange plus filtre huile ok Diangnostique ok, pas de dfaut Garantie 3 mois",https://www.autoscout24.fr/offres/piaggio-mp3-400-lt-essence-argent-70fd90ca-70b7-4095-ad66-8c7e749e9962
as24_d8791ec2-44a7-9075-e053-0100007f299c,Suzuki Bandit 1250,4300,23380.0,92.0,125.0,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Suzuki,,2009,Noir,,,,,,,0,,"Suzuki Bandit 1250 SMis en circulation 03/2009État impeccable pas de rayure dort en intérieur. Pot akrapovic, vendu avec pot d'origine et dual oval suzuki. Visible sur luchapt 864304300€ négociable dans la limite du raisonnable",https://www.autoscout24.fr/offres/suzuki-bandit-1250-essence-noir-d8791ec2-44a7-9075-e053-0100007f299c
as24_dcd8be8f-c189-42a6-a0d9-ba037c1ab00e,Honda Forza 125,3700,14500.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,2040295,2017,Brun,,Marron,Scooter,,,125 cm³,0,,"Votre concessionnaire Honda New Bike Mrignac, vous propose : honda forza 125 - 1re mise en circulation : 28/06/2017 Kilomtrage : 14 500 kms En bon tat. Possde un dosseret passager Nous pouvons vous proposer assurance, financement et livraison sur toute la France. Pour plus d&#39informations, n&#39hsitez pas nous contacter la concession Honda New Bike Mrignac",https://www.autoscout24.fr/offres/honda-forza-125-abs-essence-brun-dcd8be8f-c189-42a6-a0d9-ba037c1ab00e
as24_bc8710b2-cb86-4ca5-b8dc-e36773e89ed0,Kawasaki,2990,5000.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Kawasaki,2050064,2016,Noir,,Noir,Scooter,,,125 cm³,0,,ENTRETIEN A JOUR K69 / DARDILLY / LYON / kawasaki honda yamaha ABS Bequille centrale Bequille latrale Boite gants Bulle Coffre 1 intgral Compte tours Compteur journalier Feux arrire LED Feux de dtresse Horloge Jauge essence Jauge de temprature moteur Phares halognes Poignes de maintien arrire Prise 12V Suspension arrire rglable ENTRETIEN A JOUR K69 / DARDILLY / LYON / kawasaki honda yamaha ABS Bequille centrale Bequille latrale Boite gants Bulle Coffre 1 intgral Compte tours Compteur journalier Feux arrire LED Feux de dtresse Horloge Jauge essence Jauge de temprature moteur Phares halognes Poignes de maintien arrire Prise 12V Suspension arrire rglable Bote de vitesses : A var continu Energie : Essence Puissance fiscale : 1CV,https://www.autoscout24.fr/offres/kawasaki-essence-noir-bc8710b2-cb86-4ca5-b8dc-e36773e89ed0
as24_43d77344-be77-4af7-8fc6-bfcb8f52372e,Honda CB 500,5390,12387.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,2047709,2020,Noir,,Noir,Roadster,,,500 cm³,0,,"Cb500 garantie constructeur. Revision 12.000 ok, vidange, pneu avant, kit chaine. aucun frais a prevoir, pret a rouler.",https://www.autoscout24.fr/offres/honda-cb-500-essence-noir-43d77344-be77-4af7-8fc6-bfcb8f52372e
as24_e69d5918-5def-4753-806c-4012ee449cde,Yamaha MT-125,3490,5850.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,1988544,2017,Bleu,,bleu,Roadster,,,125 cm³,0,,deuxime main entirement rvis vhicule en dpt vente pas de reprise possible,https://www.autoscout24.fr/offres/yamaha-mt-125-essence-bleu-e69d5918-5def-4753-806c-4012ee449cde
as24_e47e4afe-8d5b-4183-876e-44366470a2ca,Kymco Xciting 400i,5590,3000.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Kymco,2016668,2019,Noir,,Noir,Scooter,,,400 cm³,0,,"Kymco X citing 400 I Vhicule en trs bon tat, Aucun frais prvoir. Vhicule disponible partir du 09/09",https://www.autoscout24.fr/offres/kymco-xciting-400i-essence-noir-e47e4afe-8d5b-4183-876e-44366470a2ca
as24_d9b17391-6893-4ce8-8609-5ecbf7c805dd,Mercedes-Benz B 180,27682,19964.0,85.0,116.0,Occasion,1.0,1970-01-01 00:00:00,1970-01-01 00:00:00,,Mercedes-Benz,75ca040a-b417-4b18-8e60-74cba3008155,2019,Gris,Métallisé,mountaingrau,Collection,Boîte automatique,,1.461 cm³,4,1.485 kg,"VendeurMerbag S.A Rue de Boullion 45L 1248 - LuxembourgOffice: +352 - 40801652Véhicule considéré comme neuf et soumis à la TVA France. Interne Fahrzeugnr.: 0851301636Standort: Esch in Esch/Alzette (PLZ 4026)Tel.: +352 40 80 1 651Ausstattungslinien und -PaketeProgressiveAusstattungspaket: Licht und SichtLaderaum-PaketNight-PaketPark-Paket mit RückfahrkameraSitzkomfort-PaketSpiegel-PaketExterieurLED High Performance-Scheinwerfer45,7 cm (18"") Leichtmetallräder im 5-Doppelspeichen-DesignSPEED- + LOADINDEX 91WAuenspiegel elektrisch anklappbarEinstiegsleisten mit ""Mercedes-Benz"" SchriftzugWärmedämmend dunkel getöntes GlasInterieurKlimatisierungsautomatik (THERMOTRONIC)Sitzheizung Fahrer/BeifahrerSitzlehnen im Fond klappbarBrillenfach für FahrerGepäcknetz an Fahrer- und Beifahrerlehne12V-Steckdose im GepäckraumArmlehne im FondDoppelcupholderFumatten VeloursInnenhimmel Stoff schwarzSonnenblenden mit Make-up-Spiegel, beleuchtetTouchpadMultimediaFestplatten-NavigationGPS AntenneApple CarPlayErweiterte Funktionen MBUXKommunikationsmodul (LTE) für die Nutzung von Mercedes me connect DienstenMBUX MultimediasystemMercedes-Benz NotrufsystemSmartphone integrationVorrüstung für Fahrzeug SetupVorrüstung für Konnektivitäts-Paket NavigationVorrüstung für NavigationsdiensteVorrüstung Live Traffic InformationKomfort und UmweltRückfahrkamera7G-DCTAktiver Park-Assistent mit PARKTRONICEASY-PACK-HeckklappeAktiver SpurhalteassistentDynamic SelectLenkradschaltpaddlesTempomatScheibenwischer mit RegensensorDieselpartikelfilterAbgasreinigung EURO 6 Techniki-Size-Kinder-RückhaltesystemKomfortfahrwerkInnen- und Auenspiegel automatisch abblendendSicherheitAktiver Brems-AssistentMultikollisionsbremseAutomatische Beifahrerairbag-AbschaltungKneebagFeuerlöscherFondgurt-Statusanzeige im KombiinstrumentReifendruckkontrolle (RDK)TIREFITWeiteresCOC-Papier EU6 ohne Zulassungsbescheinigung Teil 2ModelljahrcodeSteuercode Umstellung WLTP mit RDEVerpackung Versandfahrzeug ohne TransportösenÄnderungsjahrVerbundlenkerachseSonstiges:Ehem. Neupreis: 38.171,00 EuroKeine Haftung für Druck & SchreibfehlerÄnderungen, Irrtümer und Zwischenverkauf vorbehaltenpowered by two S",https://www.autoscout24.fr/offres/mercedes-benz-b-180-d-progressive-navi-autom-klima-led-park-assist-diesel-gris-d9b17391-6893-4ce8-8609-5ecbf7c805dd
as24_58ef1fb5-a33f-4326-b1a3-66c40ce9655b,Yamaha,19999,200.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Yamaha,2020418,2020,Brun,,Marron,Quad,,,850 cm³,0,,DESCRIPTIF COMPLET ICI : https://www.yamaha-motor.eu/fr/fr/products/side-by-side/leisure/2021-wolverine-x2-850-alu/techspecs/ PARE BRISE,https://www.autoscout24.fr/offres/yamaha-essence-brun-58ef1fb5-a33f-4326-b1a3-66c40ce9655b
as24_5dd99d11-9e3a-476c-9a15-5cab2e8cc881,Honda X-ADV,10999,600.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,1994947,2019,Argent,,Argent,Scooter,,,750 cm³,0,,HONDA X ADV 750 version A2 anne 2019 Garantie jusqu&#39en Septembre 2021. Possibilit d&#39extension de garantie jusqu&#39en Septembre 2024. Financement possible. 10999 hors immatriculation. Vhicule brid pour le permis A2. POUR TOUTE INFORMATION APPELEZ AU 04.95.59.27.70 ET DEMANDEZ FREDERIC,https://www.autoscout24.fr/offres/honda-x-adv-750-essence-argent-5dd99d11-9e3a-476c-9a15-5cab2e8cc881
as24_31843cbb-0dc9-b277-e053-0100007f5672,Honda CBF 1000,3700,62400.0,72.0,98.0,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,,2009,Blanc,Métallisé,,,,6.0,1.000 cm³,4,,"Etat et entretien irréprochable, moto en très bon état.Pneus avant et arrière pratiquement neufs. Chaine neuves. Vidange vient d'être faites. Selle confort refaite. Plaquette avant et arrière peu roulé.Peinture excellent état Ligne Devil. Bagagerie complété origine Honda. Moto stationnée dans garage. Moto vendue avec housse, bloc disque. Pare choc antichute.Bulle hautePas d'échange possible.Plaisantin avec propositions farfelues s'abstenir.Annonce sérieuse pour acheteur sérieux",https://www.autoscout24.fr/offres/honda-cbf-1000-essence-blanc-31843cbb-0dc9-b277-e053-0100007f5672
as24_6a47324e-9e22-4e70-b5ec-9709fe5a92be,BMW R 1150 R Rockster,3900,34597.0,,,Occasion,1.0,1970-01-01 00:00:00,1970-01-01 00:00:00,,BMW,306,2003,Noir,,BLANCHE ET NOIR,Autres,Boîte manuelle,,1.150 cm³,0,,Véhicule Français disponible sur notre parc entretien complet Tva 19.6 Récupérable Système anti blocage Carnet d entretien (),https://www.autoscout24.fr/offres/bmw-r-1150-r-rockster-anniversaire-essence-noir-6a47324e-9e22-4e70-b5ec-9709fe5a92be
as24_c915e9c1-8a1d-c94a-e053-0100007fbfb1,Peugeot XR7 50,800,6350.0,37.0,50.0,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Peugeot,,2009,Noir,,,,,,,0,,"Couleur extérieure: NoirKilométrage: 6251BIEN LIRE L'ANNONCE SVPJE VEND MOTO XR7 EN ETAT MOYEN VOIR PHOTO IDÉALE POUR BRICOLEURS.Le moteur tourne bien piston cylindre changé y a peu, batterie neuf mais problème démarrage électrique démarre à la poussette depuis que j'ai fait changer le pignon elle n'avance plus,remettre le pignon d'origine que j'ai encore,pot d origine j'ai un pot artek à donner avec mais sans cartouche,un câble d embrayage neuf mais celui dessus et nickel, une autre batterie neuve,démarreur neuf mais problème de connexion, moteur rien a signaler juste à le décrasser et remettre propre, peinture refaite à l arrache par l ancien propriétaire,manque carenage gauche valeur 60 euros ,frein arrière à refaire,feu arrière neuf, j'ai un jeux de vice carenage neuf,bougie neuf,je la vend avec papier en règle car moi je suis pas bricoleur et ça me coûte trop cher pour mes exigences,je la vend pour BRICOLEURS avec papier en règle et pièces,plus bloque disque. 800euros à perte pour moi pour un bricoleur peu de fraisNégociation possible",https://www.autoscout24.fr/offres/peugeot-xr7-50-essence-2-temps-noir-c915e9c1-8a1d-c94a-e053-0100007fbfb1
as24_7c846ede-dc4f-45c5-ba3d-a36fea80b0be,Honda CBR 1000,21900,500.0,,,Occasion,,1970-01-01 00:00:00,1970-01-01 00:00:00,,Honda,2033340,2020,Noir,,Noir,Sportive,,,1.000 cm³,0,,"HONDA CBR1000RR-R SP date d&#39immatriculation le 22/07/2020 500 km Garantie 55 Mois Possibilit de financement, extention de garantie et livraison dans toute la France.",https://www.autoscout24.fr/offres/honda-cbr-1000-rr-sp-abs-essence-noir-7c846ede-dc4f-45c5-ba3d-a36fea80b0be
